name,lat,lon,type,opening_hours
Sulov Pharmacy(সুলভ ফার্মেসী),23.818485,90.377226,pharmacy,"Mo-Su,PH 10:00-01:30,05:00-10:30"
"Sultan Agro, Agricultural product wholesaler",24.144754,89.904284,shop_wholesale,
Sultan Awliya Hazrat Baba Shah Ali Bagdadi (R:) Crockeries & Hardware,23.851499,90.415762,shop_hardware,
Sultan General Hospital,23.943142,90.38395,hospital,
Sultan Kacchi,23.718157,90.400648,restaurant,
Sultan Kebabs,23.810246,90.363432,restaurant,
Sultan Mama Tea Stall,23.709772,90.412663,cafe,
Sultan Medicine Center,23.721665,90.40575,pharmacy,Mo-Su 09:00-12:00
Sultan Mollah Adorsho Uccho Bidyaloy(সুলতান মোল্লা আদর্শ উচ্চ বিদ্যালয়),23.823519,90.370139,school,
Sultan Motors,23.713569,90.413167,shop_car_parts,
Sultan Resturent And sweets,23.974225,90.379889,restaurant,
Sultan Saloon,23.784177,90.411324,shop_hairdresser,
"Sultan Tyre Shop, Electronics store, Swamibagh Rd, Dhaka",23.715672,90.423428,shop_yes,
Sultan motor,23.751359,90.402202,shop_car_repair,
Sultan's Dine,23.794759,90.413282,restaurant,
Sultan's Dine,23.806405,90.366698,restaurant,Mo-Su 00:00-23:00
Sultan's Dine,23.738864,90.375472,restaurant,12:00-20:00
Sultan's Dine,23.812062,90.423833,restaurant,
Sultan's Dine,24.000058,90.421128,restaurant,11am to 11pm
Sultan's Dine - Uttara,23.875658,90.390557,restaurant,
Sultana Filling Point,23.945061,90.710224,fuel,
Sultana Jewellers,23.732439,90.38399,shop_jewelry,"Mo, We-Su 09:00-22:00"
Sultana Jewellers,23.814188,90.424156,shop_jewelry,
Sultanpur T M High School,24.005146,90.67177,school,
Sultanpur TM Govt. Primary School,24.005118,90.671123,school,
Sultansadi High School & Collage,23.762736,90.670952,college,
Suma Decorator and Catering Centre,23.793921,90.374464,shop_party,
Suma Ladies Tailors,23.783359,90.4286,shop_tailor,
Suma Pharmacy সোমা ফার্মেসি,23.673522,90.51865,pharmacy,
Sumaiya Bedding Store-2,23.808429,90.361562,shop_bed,
Sumaiya Bostro Bitan,23.73475,90.384703,shop_clothes,
Sumaiya Drug House,23.819096,90.365026,pharmacy,
Sumaiya Electronics,23.854626,90.414816,shop_electronics,
Sumaiya Furniture,23.790135,90.366425,shop_furniture,
Sumaiya Furniture Center,23.809325,90.364291,shop_furniture,
Sumaiya Garments & Bastraloy,23.213989,89.697467,shop_clothes,
Sumaiya General Store,23.850378,90.387823,shop_yes,
Sumaiya Laundry,23.848548,90.387597,shop_laundry,
Sumaiya Medical Hall,24.447721,90.777311,pharmacy,Mo-Su 08:00-23:00
Sumaiya Medicine Corner,23.818509,90.381321,pharmacy,"07:30-13:00, 17:00-24:00"
Sumaiya Medicine Corner,23.819289,90.371621,pharmacy,
Sumaiya Steel Co. সুমাইয়া ষ্টীল কিং,23.886804,90.400757,shop_yes,
"Sumaiya khabar hotel, Restaurant",23.984156,90.365855,restaurant,
"Suman Electric And Electronics (Battery House), High school",24.243546,89.910898,school,
Sumash Tech,23.751026,90.391232,shop_electronics,
Sumatra Filling Station,23.819982,90.386357,fuel,
Sumaya Hotel,23.741922,90.388078,restaurant,
Sumi Drugs,23.768018,90.361876,pharmacy,
Sumi Glass Store,23.817095,90.366064,shop_furniture,
Sumi's Hot Cake,23.747309,90.380366,shop_pastry,
Sumi's Hot Cake,23.790866,90.403676,shop_bakery,Mo-Su 8:00-22:00
"Sumia Motors, Auto parts store, Nasiruddin Sardar Ln, Dhaka",23.712431,90.414104,shop_motorcycle_repair,
Sumika Radiator Engineering Workshop,23.831627,90.258529,shop_car_repair,
Sumit Enterprise,23.717077,90.406842,shop_trade,"Mo, We-Su 09:00-21:00"
Summerfield International School,23.760661,90.368923,school,
Summit School and College,23.77128,90.357092,school,
Summit Tower,23.752472,90.392913,building_commercial,
Summon Telecom,23.742069,90.392196,shop_electronics,"Mo,We-Su 10:00-20:00; Tu off"
Sumon Academy,24.253549,89.916627,school,
Sumon Automobile,23.732408,90.419921,shop_car_parts,
Sumon Bedig Store,23.70839,90.421132,shop_bed,
Sumon Confectionery,23.735754,90.385554,shop_yes,
Sumon Cosmetics,23.848128,90.259115,shop_cosmetics,
Sumon Drug House,23.786988,90.425878,pharmacy,
Sumon Electronics,23.700858,90.428025,shop_electronics,
Sumon Electronics,23.806496,90.368617,shop_hardware,
Sumon Electronics & Hardware,23.808779,90.372205,shop_hardware,
Sumon Electronics & Lighting World,23.851457,90.417596,shop_electronics,
Sumon Enterprise,23.714593,90.407448,shop_hardware,
Sumon Fashion,23.809857,90.372825,shop_clothes,
Sumon Fashion,23.806732,90.369157,shop_clothes,
Sumon Fashion,23.814243,90.424847,shop_clothes,
Sumon General Store,23.758323,90.411404,shop_variety_store,
Sumon Haircutting,23.852389,90.387094,shop_hairdresser,
Sumon Hardware,23.693389,90.426612,shop_hardware,09:00-22:00
Sumon Hotel,23.690975,90.442243,restaurant,
Sumon Jewelery,23.701466,90.428416,shop_jewelry,
Sumon Jewellery,23.763251,90.415889,shop_jewelry,
Sumon Lighting Gallery,23.80647,90.368622,shop_interior_decoration,
Sumon Medical Hall,24.442037,90.776661,pharmacy,
Sumon Mobile Media,23.215028,89.697142,shop_mobile_phone,
Sumon Pharmacy,23.55046,90.389809,pharmacy,
Sumon Pharmacy,23.784615,90.358935,pharmacy,Mo-Su 16:00-23:00
Sumon Pharmacy সুমন ফার্মেসী,23.847812,90.256503,pharmacy,
"Sumon Steel Metal, Furniture store, Mir Hajirbag, Dhaka",23.705171,90.433091,shop_yes,
Sumon Store,23.783576,90.41152,shop_general,
Sumon Store,23.786233,90.41164,shop_general,
Sumon Store,23.734129,90.383502,shop_yes,
Sumon Telecom,23.784333,90.565758,shop_mobile_phone,
Sumon Telecom,23.744799,90.365426,shop_general,
"Sumon Traders, Bangla bazar, Kathalbari",23.411819,90.214919,shop_yes,
Sumon drycleaning,23.751662,90.403421,shop_dry_cleaning,
Sumon medicine point(সুমন মেডিসিন পয়েন্ট),23.827869,90.37065,pharmacy,
Sumon tea stall,23.805917,90.377196,shop_tea,
Sumon's Hotel,22.9645,89.816029,restaurant,
Sumona Clinic,23.707781,90.410226,clinic,
Sumona Electronics,23.847848,90.260545,shop_electronics,
Sumona Gani Trade Center,23.75019,90.392718,building_commercial,
Sumsung Plaza,23.933855,90.707869,shop_mall,
Sun City,23.736482,90.384338,shop_tailor,
Sun City Tailors,23.735614,90.384344,shop_tailor,
Sun Flower Fashion,23.800148,90.356101,shop_boutique,
Sun Health Care Diagnostic and Consultation Center,23.783475,90.425988,clinic,
Sun King Auto Dry Cleaners,23.70389,90.421863,shop_laundry,
Sun Plastic Shine,23.73624,90.389456,shop_gift,
Sun Point Tiles,23.748788,90.386228,shop_doityourself,
Sun Shine Beauty Parlour,23.79323,90.351699,shop_beauty,
Sunami Restaurant,23.738996,90.374798,fast_food,
Sunamui Bazar,24.584805,89.824614,marketplace,
Sunbeam Cafe,23.777973,90.361454,fast_food,
Sundar Shoes,23.733999,90.384992,shop_shoes,
Sundarban Courier,23.738841,90.38565,shop_trade,
Sundarban Courier Service,23.76002,90.429651,shop_outpost,"Mo-Th, Sa, Su 10:00-7:00 AM; Fr 2:00-7:00 PM"
Sundarban Re-Fueling Station,23.671242,90.560002,fuel,
Sundora Beauty,23.746693,90.370744,shop_perfumery,Mo-Su 10:00-21:30
Sundora Beauty,23.792379,90.408138,shop_perfumery,Mo-Su 10:00-21:30
Sundora Beauty,23.791953,90.408048,shop_perfumery,Mo-Su 10:00-21:30
Sundorban Plus,23.644264,90.49316,restaurant,
Sundorban Restaurant,23.643392,90.49372,restaurant,
Sundorban Restaurant সুন্দরবন রেস্টুরেন্ট,23.634521,90.495817,restaurant,
Sundorbon Sweets and Bakery,23.777682,90.425614,shop_convenience,
Sundoripara High School,23.636684,90.062845,school,
Sundoripara High School,23.636612,90.062889,school,
Sunflower International school (সানফ্লাওয়ার ইন্টারন্যাশনাল স্কুল),23.772921,90.34884,school,
"Sunflower Medical Center, Hospital",24.167289,90.428807,hospital,
Sunflower Tailors,23.762336,90.41599,shop_tailor,
Sunflower tailor,23.705872,90.423568,shop_tailor,
Sung Garden,23.746047,90.399703,restaurant,
Sunlight Furniture,23.909092,90.398123,shop_furniture,
Sunlight Hair Dresser,23.78326,90.428112,shop_hairdresser,
Sunmoon Furniture,23.732376,90.415081,shop_furniture,"Mo-We, Fr-Su 09:00-21:00"
Sunmoon Hear cut,23.806624,90.368239,shop_beauty,
Sunmoon International School(সানমুন ইন্টারন্যাশনাল স্কুল),23.81845,90.367452,school,
Sunmoon International School(সানমুন ইন্টারন্যাশনাল স্কুল),23.818542,90.367503,school,
Sunmoon Motors,23.712275,90.414579,shop_car_parts,
Sunmoon Tailor,23.736426,90.384159,shop_tailor,
Sunmoon trade,23.719872,90.390056,shop_clothes,
Sunny Fast Food And Restaurant,24.053291,90.908076,fast_food,
Sunny Filling Station সানি ফিলিং স্টেশনে,23.581856,89.795319,fuel,
Sunny Video,23.739029,90.389902,shop_video,
Sunnydale Junior School (I to V),23.749415,90.37531,school,
Sunnydale Middle School,23.744435,90.379656,school,
Sunraj Tailor,23.736461,90.384249,shop_tailor,
Sunrise Hospital,24.262331,89.924407,hospital,
Sunrise International Pre Cadet school,23.718351,90.382856,school,
Sunrise Kinter Garten school,23.785616,90.41107,school,
Sunrise Plaza,23.75717,90.374471,shop_supermarket,
Sunshine Kindergarten And High School,23.720745,90.369025,school,
Sunshine Model School,23.780272,90.42381,school,
Sunshine Scholar Public School,24.024139,90.387034,school,
Sunshine School And College,23.907712,90.320635,school,
"Super Bike Digital Servicing Centre, Motorcycle repair shop",24.454849,89.877589,shop_motorcycle_repair,
Super Bike Workshop,23.700383,90.454507,shop_motorcycle_repair,
Super Computer,23.738716,90.386247,shop_computer,
Super Cut,23.762714,90.359189,shop_beauty,
"Super Digital Furniture, Shohid Faruk Sarani, Sabek Diyagonj Bridge, West Jatrabari, Dhaka",23.710037,90.426653,shop_furniture,
Super Electrics,23.788488,90.366754,shop_electrical,
Super Furniture সুপার ফার্নিচার,23.847317,90.253756,shop_furniture,
"SuperCare Hospital And Trauma Center, Hospital",23.799247,90.354805,hospital,
Superior Electronics,23.738756,90.385426,shop_electronics,
Supershop,23.780635,90.423247,shop_supermarket,
Supreme Diners,23.800518,90.354588,restaurant,
Supreme Diners 3,23.801079,90.354257,restaurant,
Supreme Dines,23.81027,90.361756,restaurant,
Sura,23.792027,90.412524,restaurant,
Suraiya Hair Dressers,23.852079,90.411929,shop_hairdresser,
Suraiya Telecom And Laundry,23.783292,90.431354,shop_laundry,
Suraj Mohni High School,23.70064,89.711862,school,
Suravi School,23.822839,90.379712,school,"Sa-Th 09:00-12:00,14:00-17:00; Fr off"
Suravi School (Ability Based Accelerated Learning Centre),23.821351,90.382015,school,"09:00-11:00, 14:00-16:00"
"Surer Murchona Vcd,Dvd Center",23.701406,90.427424,shop_electronics,
Suresh Misterno Vandar,23.847143,90.257582,shop_confectionery,
Surid Coffee & Fastfood সুহৃদ কফি ও ফাস্টফুডের,23.636703,90.595536,fast_food,
"Surja Nagar Bus Stand South, Chandra",23.371855,90.09033,bus_station,
Surjasen Hall Cafeteria,23.736249,90.391549,cafe,
Surjer Hashi Clinic,23.707557,90.422367,clinic,Mo-Su 09:00-17:00 (Friday Closed)
Surjer Hasi Clinic,23.738603,90.364126,clinic,
Surjer Hasi Clinic,23.771814,90.358132,clinic,
Surjer Hasi Clinic,23.818583,90.380652,clinic,9:00-16:00; Sa 9:00-14:00; Fr off
Surjo Nagar Bazar,23.371887,90.093811,marketplace,24/7
"Surjo pharmacy, Pharmacy",23.971739,89.832663,pharmacy,
Surjonagar Market সূর্য্যনগর বাজার,23.371735,90.093522,marketplace,
Surma,23.699941,90.427226,shop_laundry,
"Surma Super Bus Service, Bus company, Dhaka - Sylhet Hwy, Dhaka",23.714554,90.426033,shop_car_repair,
Surma Traders,23.715815,90.40686,shop_trade,"Mo, We-Su 09:00-21:00"
Surma Traders,23.714829,90.408512,shop_trade,
Suro Medicine Hall,24.262791,89.923343,pharmacy,
"Surovi School ( EEOSCP, Education Equation for Out of School Projects)",23.816842,90.382112,school,"08:00-11:30,14:00-17:00"
Surovi maternity general hospital,23.828539,90.39209,hospital,Sa-Th 09:00-21:00
Surprise Super Shop,23.648242,90.513596,shop_supermarket,
Suru Store,23.21343,89.710599,shop_yes,
Suruj Transport and Enginnering workshop,24.014513,90.306018,shop_car_repair,
Suruj and Store,23.738634,90.387673,shop_art,
"Surya Hasi Vaccination Centre, Hospital",23.746738,90.409743,hospital,
"Sushanto store, Store",24.374216,89.933511,shop_yes,
Sushi yAki Mohammadpur,23.762775,90.359919,restaurant,Mo-Su 10:00-22:00
Susol CNG Systems Limited,23.925806,90.391058,fuel,
Susomoy Enterprise,23.711781,90.415469,shop_car_parts,
Sut's Tea Stall,23.777622,90.36516,shop_tea,
Sutarpara Haler Bazar,23.589011,90.141959,marketplace,
Suti V.M. Pilot Model High School,24.559736,89.928353,school,
Sutipara Govt. Primary School,23.916783,90.138954,school,
Sutrapur Bazar,23.703393,90.418694,shop_supermarket,
"Suvarna Clinic, Hospital",24.045084,90.238765,hospital,
"Suvarna Electronic, Gas station",23.904913,90.397526,fuel,
Suvessa Telecom,23.736101,90.385766,shop_electronics,
Suvo Medecine,23.763267,90.415887,shop_chemist,
Suvo's Bike Gallery,23.785803,90.367105,shop_motorcycle,
Suzanagar High School,23.778413,89.382708,school,
Suzuki,23.809216,90.360913,shop_motorcycle,
Suzuki Cafe,23.767976,90.405453,restaurant,
Suzuki Service Center,23.754936,89.64452,shop_motorcycle_repair,
Swad Biryani,23.816983,90.365503,restaurant,
Swad Hotel & Restaurant,23.808542,90.368588,restaurant,
Swader Adda,23.820234,90.364752,restaurant,
Swadesh,23.813964,90.423693,shop_clothes,
"Swadesh Hospital and Diagnostic Center, Private hospital",24.220627,90.412003,hospital,
Swadesh Metal,23.736341,90.389537,shop_gift,
Swadesh Palli,23.814137,90.42465,shop_clothes,
Swadesh Pharma,23.770835,90.367908,pharmacy,
Swadeshi,23.814308,90.424238,shop_clothes,
Swan,23.738633,90.388282,shop_doityourself,
Swan,23.823466,90.353634,shop_bed,10:00-22:00
"Swapan Transport Agency, Nashir, Nasr Uddin Sardar Ln, Dhaka",23.713539,90.412132,shop_travel_agency,
Swapna Chhowa,23.736885,90.390007,shop_gift,
Swapna Chhowa,23.734825,90.388329,shop_gift,
Swapna Pharmacy,23.758175,90.366977,hospital,
Swapno,23.790596,90.348483,shop_supermarket,
Swapno,23.806959,90.37045,shop_supermarket,
Swapno,23.812182,90.424189,shop_supermarket,
Swapno,23.791095,90.387828,shop_department_store,
Swapno Express,24.25433,89.915812,shop_supermarket,"Mo-Su 10:15-21:00,09:00-17:00; PH open"
Swapno Super Shop,23.760229,90.367321,shop_supermarket,
Swapno Super Shop,23.70811,90.416492,shop_supermarket,Mo-Su 09:00-21:00;PH closed
Swapon Motors,23.794583,90.365458,shop_motorcycle,
Swapon Store,23.700135,90.422248,shop_tea,
Swarma KIng,23.745373,90.371661,restaurant,
Swarna Communication,23.73665,90.389816,shop_yes,
Swarnakali High School,23.004432,89.824692,school,
Swarnakali Jewellers,23.732615,90.383968,shop_jewelry,"Mo, We-Su 09:00-22:00"
Swarnali Jewelry,23.791476,90.388031,shop_jewelry,
Swarnali Tailors,23.793051,90.388164,shop_tailor,
Sweet And Savoury,23.751807,90.421986,restaurant,
Sweet HOME,23.819844,90.260082,shop_funeral_directors,
Sweet Nation,23.758618,90.363915,shop_confectionery,
Sweet Nation,23.624291,90.496994,shop_confectionery,
Sweet You Beauty beauty_parlour Gym & Training Center,23.855112,90.414211,shop_beauty,
Sweets King মিষ্টি রাজা,24.173835,90.016852,restaurant,
Sweets Of Bengal,23.781845,90.416919,shop_confectionery,
Sweety Departmental Store,23.851558,90.415032,shop_convenience,
Sweety Steel Corporation,23.714602,90.408254,shop_hardware,
Sweuli Jewellery,23.73058,90.381051,shop_jewelry,
Swili Pharmacy,23.751295,90.409266,pharmacy,
Swiss Bakery,23.741916,90.410402,shop_bakery,
Swiss Bakery,23.741598,90.410285,shop_bakery,
Swiss Bangla Trade,23.738926,90.387414,shop_clothes,10:00-20:00
Swoan Foarm,23.696738,90.420653,building_commercial,
Sworna Jamdani-স্বর্না জামদানি,23.810332,90.369785,shop_clothes,
"Syed Abul Hossain Collegee, Vedorgonj - Shariatpur Rd, Madaripur",23.175104,90.286875,college,
Syed Emporium,23.814097,90.423512,shop_clothes,
Sylet Homio Hiling Center,23.73585,90.38565,pharmacy,
Symphony,23.79868,90.352823,shop_mobile_phone,
Symphony,23.740203,90.382842,shop_mobile_phone,Su-Fr 10:00-09:00
Symphony,23.721154,90.416701,shop_mobile_phone,
Symphony,23.797955,90.353392,shop_mobile_phone,
Symphony,23.7982,90.352955,shop_mobile_phone,Mo-Sa 09:00-21:00
Symphony,23.755781,90.375392,shop_mobile_phone,"Mo, We-Su 09:00-22:00"
Symphony,23.813796,90.423823,shop_mobile_phone,
Symphony,23.79349,90.388248,shop_mobile_phone,
Symphony Authorized Brand Outlet সিম্ফোনি অথোরাইজড ব্রান্ড আউটলেট,23.846983,90.253136,shop_furniture,
Symphony Brand Outlet(Ddk),23.851559,90.414965,shop_mobile_phone,
Symphony Customer Care,23.738851,90.375414,building_commercial,
Symphony Mobile Phone সিম্ফনি মোবাইল ফোন,23.623152,90.500531,shop_mobile_phone,
Symphony Mobile Shop,23.812207,90.424371,shop_mobile_phone,
Symphony Showroom,23.710878,90.423745,shop_electronics,
Symphony customer care,23.702311,90.434829,shop_mall,
Symphony customer care,23.702184,90.434833,shop_mall,
Sympony,23.813062,90.423826,shop_mobile_phone,
Sys Computers,23.730567,90.416303,shop_trade,
"Systech Smart Solutions, E-commerce service",23.790034,90.399989,shop_e-cigarette,
T & T High School,23.733546,90.420041,school,
T & Z Telecom,23.90615,90.398676,shop_mall,
T H Pharma(টি এইচ ফার্মা),23.815892,90.371216,pharmacy,
T H enterprises,23.798738,90.351202,shop_variety_store,
T M Cafe & Food,23.808534,90.374032,cafe,Mo-Su 11:00-23:00
T M Telecom and Multi Shop,23.721975,90.425778,shop_stationery,
T T Fashion House,23.844735,90.389059,shop_clothes,
T& T Post Office Primary School,23.734267,90.420843,school,
T&C Cafe,23.805973,90.365299,cafe,
T&T Bazar টিএন্ডটি বাজার,23.90221,90.41254,shop_variety_store,
"T&T Colony Clinic, Government hospital",23.734889,90.419197,hospital,
T&T Mor,23.328121,90.318934,marketplace,
